entrezID	mappingID
10640	29024
54989	29025
57038	29026
25898	29027
5511	29029
7018	29030
79712	29036
10768	29039
10721	29043
55384	29051
8470	29052
3930	29056
7462	29059
79780	29061
9834	29064
25852	29067
25879	29069
23609	29073
53827	29077
9419	29084
83658	29096
170679	29111
170680	29112
6866	29129
5521	29759
200316	29762
647081	29772
100289186	29773
27128	29776
390874	29782
57045	29783
26585	29784
54471	29787
84271	29788
26088	29790
23761	29791
55000	29793
84164	29794
91179	29795
23761	29838
94009	29839
27351	29840
3992	29852
8910	29853
2494	29854
8682	29891
4199	29897
9637	29898
55109	29905
3651	29910
10630	29912
84726	29913
1154	29917
23192	29918
94104	29921
3770	29936
6432	29938
30009	29939
6945	29955
2246	29961
80205	29962
29761	29963
29966	29971
29895	29972
23774	29975
2571	29976
139735	29977
50485	29981
84148	29983
23640	29987
8859	29996
8386	30002
729659	30013
51278	30015
149461	30063
167691	30828
23493	30830
10335	30831
55859	30969
7040	43846
26085	43848
442721	43850
9370	49852
162979	49853
115426	49857
29128	49858
51458	49859
84916	49862
4638	50483
84812	50519
113026	50520
7827	50521
254552	50602
283927	50603
653437	50605
112885	50609
23313	50610
55007	50611
29119	50620
79258	50623
57110	50625
140738	50627
85414	50629
261729	50630
85414	50633
9066	50634
85414	50635
29855	50641
8897	50642
3492	50648
1520	50653
5599	50656
5601	50657
361	50660
653509	50667
6777	50695
2209	50698
6441	50710
2900	50711
3221	50712
6277	50713
3233	50714
11170	50803
2736	50806
245	50811
57448	50815
57447	50816
112476	50818
3549	50819
23314	50820
9049	50821
2625	50822
2303	50824
4627	50825
6469	50826
114548	50827
3028	50828
55057	50845
161253	50847
2957	50857
51192	50860
53916	50867
90	50946
6774	50949
4627	50950
7021	50953
64240	50954
56623	50955
199713	50956
219844	50957
1075	50958
57152	50959
57192	50961
11005	50962
170302	50965
7827	50967
1421	50969
5621	50972
2778	50973
617	50974
2571	50977
8626	50978
2048	50980
7273	50981
255738	50983
9150	50984
3508	50985
7072	50988
126410	50990
51099	50991
126410	50992
53918	51007
65003	51017
2260	51033
3111	51034
5915	51036
4750	51037
53615	51040
9612	51044
27122	51048
3480	51049
54035	51051
25961	51055
373156	51064
29927	51080
712	51089
64834	51113
10179	51120
22820	51137
9879	51139
10890	51140
149986	51153
56034	51158
389136	51159
29763	51165
22807	51173
10110	51178
1007	51180
10777	51183
93974	51189
10826	51197
131601	51210
9564	51211
4771	51219
22864	51220
56649	51223
252839	51235
51272	51238
94101	51240
94103	51242
84939	51243
27086	51245
55739	51254
55182	51261
11237	51262
258	51269
27242	51323
94104	51325
10884	51331
9158	51342
3804	51344
8898	51345
7216	51346
4802	51349
3107	51353
387590	51354
9750	51355
6563	51356
7799	51357
5468	51358
23047	51369
51393	51370
9439	51376
9562	51381
1268	51383
5719	51387
9894	51391
9033	51392
9373	51394
6007	51395
51513	51396
5915	51401
100506164	51402
4326	51403
10894	51404
8554	51405
3196	51407
10422	51408
7223	51410
49860	51413
23671	51414
10367	51415
10681	51416
9585	51417
9904	51418
9039	51419
5082	51420
2658	51423
22872	51424
24150	51425
9173	51431
189	51432
11199	51436
50939	51437
50939	51443
10766	51445
9127	51446
2542	51448
11218	51452
10254	51453
22953	51456
4928	51457
9569	51459
51752	51461
23524	51462
5625	51464
7018	51467
1063	51468
54952	51470
56344	51476
11277	51482
9205	51483
1540	51484
51496	51485
51276	51486
9306	51487
50852	51488
10625	51489
23635	51492
51602	51494
4848	51498
25764	51500
10055	51502
51465	51505
51654	51508
56650	51509
51501	51511
1315	51515
10753	51516
51491	51518
25865	51519
4088	51521
51535	51525
51759	51532
29098	51536
55709	51539
22858	51541
327	51543
51179	51544
1901	51546
2121	51549
23636	51551
7430	51553
6926	51556
27005	51558
11335	51563
2826	51565
6540	51568
84146	51570
1974	51572
9179	51576
51752	51577
6880	51578
23019	51579
3516	51580
27122	51583
699	51584
10597	51587
10106	51589
9669	51590
8805	51591
7769	51595
8140	51597
4254	51598
7041	51600
51463	51607
25980	51609
51389	51610
51510	51612
51673	51613
26191	51615
815	51618
2029	51620
26100	51623
26135	51624
51631	51625
23787	51627
51451	51628
51377	51630
51465	51632
25979	51636
51390	51638
25996	51640
51491	51641
22818	51644
22921	51648
23022	51653
51374	51656
2643	51658
23256	51662
1315	51664
10404	51670
5719	51671
10229	51672
55968	51674
51588	51675
9344	51677
2744	51679
334	51680
23256	51681
8458	51682
10982	51683
326626	51685
23272	51687
6006	51688
10365	51689
9325	51694
80781	51695
11253	51697
6007	51698
11215	51707
8644	51708
5550	51709
7559	51711
7561	51712
10365	51713
11278	51717
23582	51718
10131	51721
51411	51722
5537	51723
2813	51724
51552	51730
10782	51731
10782	51732
10002	51736
28231	51737
10529	51739
51513	51740
9465	51743
1361	51745
11172	51746
23542	51748
6623	51749
23671	51753
10407	51756
29079	51757
9442	51758
27036	51766
51150	51767
29893	51769
8803	51770
56647	51771
1813	51772
25859	51774
2778	51775
10746	51777
34	51779
11054	51781
11054	51782
11054	51783
51776	51784
5999	51785
26290	51803
56062	53337
51778	53348
54904	53350
7462	53352
3664	53359
4613	53360
10479	53362
26119	53363
8893	53364
23209	53365
6262	53367
135656	53370
280636	53396
79748	53403
8074	53406
375611	53408
478	53589
51352	53590
51573	53591
53616	53592
51750	53593
53615	53594
5915	53595
51537	53596
51475	53597
159296	53631
26085	53633
117531	53634
55909	53636
51227	53821
406875	53823
100128512	53824
100128934	53825
54329	53830
56254	53835
23237	53837
55291	53839
100132463	53843
5411	53903
441490	53939
57646	53941
152330	53943
25859	53948
63977	54013
140290	54017
150094	54018
100132759	54042
150084	54046
343727	54056
360186	54057
84221	54060
54943	54061
728409	54062
6651	54066
58494	54071
100505929	54076
388815	54078
388815	54079
8209	54080
81543	54083
54093	54085
25966	54086
400866	54087
728556	54092
54055	54094
150082	54095
56890	54104
30827	54105
9051	54116
493856	54117
26585	54118
54148	54142
642976	54144
54014	54146
51088	54163
54165	54164
51222	54166
8878	54211
54221	54220
27329	54222
2850	54330
29979	54347
7984	54385
1809	54406
160622	54408
64343	54415
80725	54416
65125	54417
54207	54430
57690	54459
84172	54479
192666	54481
4802	54488
54432	54489
125058	54493
1540	54500
51599	54506
56163	54513
26610	54515
163486	54530
2894	54547
27436	54548
51282	54582
439921	54588
7145	54589
25878	54590
22918	54591
25959	54592
55742	54593
493	54594
51599	54595
9665	54603
54482	54618
65977	54628
7982	54679
54555	54701
54583	54703
7551	54706
442204	54717
913	54728
79026	54730
7078	54731
5275	54735
57492	54736
4240	54740
114049	54743
65268	54745
29102	54746
55320	54747
112398	54750
84976	54755
23293	54761
23264	54767
23046	54770
29964	54772
84189	54773
23288	54774
55893	54775
23743	54779
4851	54781
3609	54783
26505	54786
10075	54789
192670	54791
51111	54794
117246	54803
56667	54804
140803	54817
55208	54818
374354	54835
771	54837
254394	54844
84187	54846
9209	54864
114881	54871
29066	54895
114884	54907
54838	54909
5998	54911
9448	54912
100507321	54917
56683	54945
51281	54950
53834	54966
140459	54975
64743	54983
157680	54990
57715	54992
53373	54999
55196	55019
53339	55029
84914	55044
285590	55046
56301	55047
79811	55050
54882	55058
55898	55059
9147	55060
80267	55067
55729	55077
26272	55078
53335	55085
26272	55087
26960	55091
114876	55097
11180	55098
4838	55115
3070	55121
100506504	55123
23648	55126
54832	55134
140467	55136
81831	55141
114044	55155
259266	55158
60528	55162
259266	55169
84168	55185
22950	55189
101927550	55202
26586	55221
55601	55232
57140	55235
55206	55241
55222	55242
7145	55261
54961	55263
140290	55264
347240	55265
2635	55271
55193	55292
203228	55302
57698	55306
64760	55307
55015	55309
10629	55310
23362	55358
54566	55360
23505	55369
4719	55372
27335	55373
1975	55378
9315	55381
353189	55385
51124	55392
340591	55393
10505	55394
79612	55397
11231	55399
10349	55400
7879	55402
8828	55403
6793	55404
2512	55405
23365	55406
114625	55407
83869	55410
1452	55416
53353	55424
51741	55426
9477	55427
10320	55429
2197	55430
347735	55431
7145	55433
7965	55436
54407	55439
51312	55445
1112	55453
6767	55455
117247	55457
2533	55458
8895	55459
51322	55468
64062	55469
10150	55479
118424	55482
2181	55484
4122	55485
54918	55487
157922	55490
54785	55491
79139	55493
283120	55494
23613	55497
3069	55498
10294	55499
26276	55513
23461	55514
128553	55518
80204	55519
3611	55522
105	55523
5930	55524
100506282	55525
9489	55528
55225	55533
95681	55535
155060	55537
64800	55538
732275	55542
29015	55543
2261	55546
6835	55548
26245	55549
390885	55550
26659	55551
4586	55555
7804	55560
55922	55562
699	55563
51046	55564
51678	55569
57645	55570
4853	55574
54768	55575
26873	55579
55704	55580
10743	55581
1755	55583
11182	55587
28511	55590
51276	55594
24137	55595
29980	55597
25959	55598
23253	55606
53841	55618
55636	55637
51575	55639
8635	55641
56254	55642
56001	55645
49856	55648
27440	55649
645687	55673
55627	55674
93664	55675
55668	55678
55904	55682
23077	55685
23708	55708
1894	55710
114327	55712
55726	55724
89797	55725
55760	55730
10363	55736
387680	55747
94134	55767
89797	55772
26046	55774
4289	55782
57169	55792
84196	55797
4585	55804
50515	55807
9217	55820
26270	55822
7442	55826
55900	55828
8289	55834
729515	55836
51203	55838
84656	55842
79868	55849
50807	55865
27202	55868
800	55873
5781	55875
10678	55878
51312	55881
55872	55886
4139	55887
5827	55895
10785	55896
55811	55899
11163	55903
57214	55910
10827	55912
51329	55913
79158	55918
9382	55919
196385	55921
8635	55923
699	55931
3202	55953
51397	55955
55823	55976
90410	55977
55714	55996
2070	56002
56951	56007
4800	56008
50804	56051
387032	56053
114548	56054
56934	56059
84181	56060
284352	56148
56063	56152
387032	56153
55737	56161
352909	56162
23204	56166
7827	56170
5133	56179
3234	56182
7574	56206
57419	56225
55208	56234
89797	56235
53373	56236
50807	56237
5550	56239
90861	56263
66002	56268
151987	56340
9478	56343
8736	56345
30061	56414
55869	56415
728492	56617
6579	56618
27445	56630
114960	56653
126370	56657
60598	56661
6654	56665
25984	56668
10888	56671
57381	56678
23433	56679
51128	56680
10137	56682
26998	56684
51129	56685
5521	56686
402635	56687
9748	56688
645560	56689
57678	56701
84666	56730
55743	56732
3329	56733
343472	56750
79685	56755
79685	56757
50649	56770
123041	56796
1041	56798
64327	56799
84059	56830
493856	56831
84124	56854
65008	56883
51520	56885
55757	56887
4212	56908
56681	56909
444	56921
4298	56930
257000	56932
56929	56933
26504	56939
23414	56958
375748	56959
54716	56960
10509	56962
56965	56966
6051	56968
23305	56972
54753	56974
51341	56976
56342	56982
3619	56989
10501	56991
55561	57006
22875	57011
9583	57012
5582	57013
84532	57032
60676	57036
57019	57039
57035	57040
57026	57041
3708	57043
285643	57056
57060	57058
286157	57059
28512	57083
1295	57086
23463	57087
53831	57098
51310	57100
667	57112
56648	57114
5101	57123
653067	57131
57142	57141
57119	57155
60436	57163
266727	57164
55857	57166
56888	57173
5738	57174
89796	57177
170302	57193
79895	57196
57097	57197
57103	57199
57102	57200
57101	57201
55692	57202
148229	57203
95681	57204
286410	57206
55165	57207
118924	57208
400961	57218
259282	57219
85378	57220
65009	57225
254531	57227
60481	57229
11163	57236
79789	57237
51018	57241
9725	57243
51304	57245
392713	57293
23385	57297
545	57307
65125	57310
50616	57328
57162	57334
84168	57346
23551	57347
57158	57362
3748	57363
57151	57364
57146	57365
57146	57366
57143	57367
57153	57368
57716	57378
26063	57382
55871	57397
57556	57411
18	57416
85377	57417
54882	57450
84133	57454
3788	57457
89796	57483
222255	57485
49854	57487
1741	57490
9236	57499
51479	57500
23345	57503
83858	57516
285590	57517
10290	57518
23352	57525
79822	57527
6860	57543
9204	57548
200958	57550
84162	57557
29993	57564
10243	57566
54832	57581
140612	57588
23095	57598
114882	57601
49855	57603
27327	57607
80031	57618
170506	57625
55833	57627
100506627	57629
5067	57632
80144	57635
146754	57637
112479	57638
348327	57640
440193	57641
80216	57651
113878	57652
114879	57656
80256	57660
54790	57667
7090	57668
91584	57671
84256	57672
59269	57675
196528	57676
51199	57681
65267	57682
54880	57686
53349	57694
1767	57702
80036	57712
57674	57714
4343	57723
260425	57725
116931	57726
84033	57729
56888	57734
9217	57736
50508	57770
23133	57793
284439	57797
54584	57800
91851	57803
284439	57831
57157	57832
140890	57833
85302	57865
57140	58159
58538	58165
10783	58167
55554	58197
55576	58474
653440	58481
7564	58482
10809	58501
10778	58502
59277	58507
90952	58514
64405	58532
353514	58534
58488	58535
58509	58536
58490	58537
222487	58870
2161	58984
58531	59068
84549	59089
9466	59123
9939	59124
59271	59270
9083	59273
28968	59275
55117	59276
55814	59278
54938	59279
26058	59280
26058	59281
25873	59282
55811	59334
22861	59337
64236	59346
22861	60368
126321	60369
83953	60402
57472	60404
1760	60405
8754	60424
50614	60435
400322	60438
341405	60453
6622	60454
53630	60483
79748	60486
203228	60497
128866	60501
147495	60503
56652	60508
26280	60679
8566	60683
5872	63033
51032	63037
51441	63042
1491	63046
991	63052
51478	63064
7781	63075
51449	63081
131601	63108
9467	63110
1974	63124
3605	63189
9296	63220
10371	63232
10652	63236
7088	63270
1211	63271
8187	63291
56624	63292
10360	63295
7019	63296
10480	63319
117151	63323
8539	63324
170482	63328
5527	63377
6655	63378
382	63379
5706	63380
5732	63381
5529	63385
51655	63428
2081	63433
11143	63437
57332	63441
8740	63472
5725	63477
10155	63481
522	63498
51114	63655
55717	63854
57380	63855
140688	63890
63895	63896
112399	63900
10772	63902
29956	63903
26091	63907
89781	63909
116496	63911
55734	63918
23400	63919
10973	63921
56259	63927
11083	63936
56928	63937
23446	63942
58524	63949
79692	63952
442862	63965
692236	63968
55869	63980
23089	63981
51072	63983
100652883	64003
283446	64004
59344	64048
60529	64068
63951	64125
79444	64126
26589	64128
152007	64148
163590	64163
4673	64165
64231	64166
100505741	64173
60598	64181
9659	64182
64699	64212
861	64217
58475	64230
51338	64233
341116	64235
7559	64286
25799	64287
117177	64325
57680	64329
79673	64330
80095	64331
83876	64334
57446	64401
64344	64402
1016	64404
26580	64408
501	64414
394254	64437
51715	64438
394254	64448
1831	64477
65990	64479
79006	64480
146330	64481
84219	64482
339123	64483
197335	64484
197335	64485
197335	64486
197335	64487
197335	64488
84331	64489
84326	64490
117166	64491
146325	64492
650474	64494
100287029	64496
90861	64497
8131	64498
283349	64500
6942	64501
25953	64583
64881	64584
54840	64586
285440	64587
2697	64588
1028	64589
259266	64590
246122	64592
64593	64594
286530	64597
57502	64642
84628	64643
728695	64649
728712	64650
55227	64683
28981	64684
1011	64686
728519	64687
728695	64694
197131	64703
64428	64712
84264	64713
57799	64715
100129339	64716
729480	64719
115939	64721
63922	64722
113000	64723
89941	64724
390667	64727
401827	64728
81889	64729
58986	64731
83986	64732
64285	64733
79622	64734
90864	64736
79652	64737
645811	64738
64718	64739
84572	64740
64788	64741
124093	64742
9910	64749
28996	64751
64854	64752
317762	64758
94081	64767
1767	64774
54487	64790
114885	64791
152006	64796
10198	64797
284695	64842
64963	64861
93973	64920
266700	64941
246213	64944
28957	64947
23107	64948
64432	64950
51649	64952
56945	64953
54460	64954
55168	64957
51373	64958
51021	64959
63931	64961
55173	64964
51081	64967
55272	64970
51116	64972
28977	64974
54148	64977
51318	64980
9553	64982
51263	64985
10573	64987
51264	64988
79590	64991
29093	64992
219927	64993
55052	64994
29074	64995
63875	64996
54948	64997
29088	65001
28998	65002
124995	65004
51073	65006
51069	65007
284129	65011
115019	65013
115111	65015
116369	65016
64840	65017
57679	65058
79800	65060
117583	65063
65059	65064
65065	65066
130026	65067
130026	65068
150864	65069
130540	65070
151254	65071
57213	65073
54858	65074
79870	65075
56667	65118
4627	65212
64805	65213
4000	65214
81857	65215
116986	65219
64718	65259
6146	65281
646555	65292
1964	65329
9874	65357
440027	65369
51650	65379
11167	65385
645455	65412
644914	65430
728553	65447
51650	65515
9601	65530
286140	65571
8789	65592
10648	65644
10647	65645
51135	65651
643668	65662
5901	65666
9735	65669
645979	65698
2079	65719
644037	65819
729188	65906
389672	65914
126129	65943
27199	65974
136991	65976
64981	65994
79098	65995
64232	66003
55437	66009
60491	66010
91319	66032
83606	66033
54487	66034
57506	78993
2629	79010
53343	79013
100132341	79014
64924	79021
81839	79028
5583	79030
140462	79067
140461	79076
57418	79082
65997	79093
6648	79099
64320	79103
9743	79108
283871	79118
64771	79138
55526	79141
645644	79151
114823	79162
54776	79164
11000	79181
79109	79182
117159	79193
64768	79194
55717	79207
78986	79226
54925	79229
399942	79259
120146	79260
642623	79261
2909	79266
728558	79267
825	79268
390084	79270
120793	79271
390836	79275
390083	79276
338751	79277
120066	79278
120065	79279
390083	79280
120796	79281
119750	79284
26248	79285
26689	79286
391279	79287
402135	79288
390266	79292
119678	79293
401667	79298
119682	79303
392133	79304
119696	79305
347468	79307
390274	79311
219432	79319
390429	79320
390260	79325
219956	79326
138805	79327
138804	79328
402424	79329
338675	79330
219954	79332
442105	79333
442197	79335
79541	79337
8586	79338
392377	79340
387815	79341
256148	79343
138803	79344
392376	79347
256144	79348
442104	79349
442105	79350
119750	79351
286365	79352
391109	79353
390267	79354
391630	79355
10580	79356
442179	79357
81578	79358
339403	79359
26064	79367
23326	79397
57674	79398
201266	79399
120227	79445
5253	79448
79424	79452
79180	79453
79176	79454
80329	79468
219477	79471
390113	79472
219875	79474
390061	79475
220974	79477
219874	79478
390059	79479
219484	79480
219869	79481
390265	79484
219479	79485
338662	79486
392561	79487
134083	79489
401663	79493
390157	79495
79331	79496
391110	79497
391107	79500
219469	79502
391112	79503
390155	79505
343406	79506
121275	79507
401718	79509
128360	79510
401450	79511
390166	79516
390264	79517
219873	79519
219482	79520
390091	79522
8583	79524
119679	79527
401666	79531
441670	79535
79549	79536
283617	79539
390431	79542
343173	79543
401992	79545
390261	79548
390269	79551
390288	79552
79008	79578
2355	79579
285203	79580
100288413	79584
29101	79588
8642	79592
54733	79593
23334	79597
79083	79599
29070	79601
55610	79604
26233	79606
55628	79610
4883	79614
55568	79615
57186	79617
9557	79619
9019	79620
57798	79636
114883	79638
54882	79655
10763	79662
56829	79678
84561	79681
161176	79686
79443	79687
60560	79688
348995	79700
582	79702
202181	79704
25885	79708
55226	79715
54882	79721
22859	79732
28971	79737
94025	79743
57597	79749
55512	79756
55614	79757
140460	79761
64288	79764
474344	79765
55684	79773
80210	79775
253461	79779
353500	79787
55051	79790
57720	79793
427	79795
79442	79806
79649	79821
10395	79824
80307	79835
23059	79851
8110	79855
25890	79859
57706	79878
80258	79880
54566	79881
96764	79889
192669	79910
340351	79914
7581	79916
81545	79920
84033	79926
80243	79928
51105	79936
1002	79941
54457	79945
